Publication_Year,Region,Country,Category,Store_Types,RMS_Coverage_Type,Channel_Contribution,
2023,SEANAP,Vietnam,Paper Products,Oth.Chnls.,%Covered,1%,
2023,SEANAP,Vietnam,Paper Products,Oth.Chnls.,%Not Covered,5%,
2023,SEANAP,Vietnam,Paper Products,Brick & Click,%Not Covered,4%,
2023,SEANAP,Vietnam,Paper Products,Cash and Carry,%Not Covered,3%,
2023,SEANAP,Vietnam,Paper Products,Wholesalers,%Not Covered,2%,
2023,SEANAP,Vietnam,Paper Products,Restaurants/Hotels,%Not Covered,1%,
2023,SEANAP,Vietnam,Paper Products,Hou.hld /Toiletries,%Not Covered,1%,
2023,SEANAP,Vietnam,Paper Products,Institutional Sales,%Not Covered,1%,
2023,SEANAP,Vietnam,Paper Products,Govt./Military Str.,%Not Covered,1%,
2023,SEANAP,Vietnam,Paper Products,Dairy,%Not Covered,1%,
2023,SEANAP,Vietnam,Paper Products,Duty Free/Airport,%Not Covered,1%,
2023,SEANAP,Vietnam,Paper Products,Oth.Gen.Str.,%Not Covered,1%,
2023,SEANAP,Vietnam,Paper Products,Hospitals,%Not Covered,1%,
2023,SEANAP,Vietnam,Personal Care,Trad. Grocery Str.,%Covered,30%,
2023,SEANAP,Vietnam,Personal Care,Wholesalers,%Covered,14%,
2023,SEANAP,Vietnam,Personal Care,Large Supermrkts,%Covered,11%,
2023,SEANAP,Vietnam,Personal Care,Open Markets,%Covered,7%,
2023,SEANAP,Vietnam,Personal Care,Hou.hld /Toiletries,%Covered,7%,
2023,SEANAP,Vietnam,Personal Care,Superettes,%Covered,7%,
2023,SEANAP,Vietnam,Personal Care,Hypermrkts,%Covered,2%,
2023,SEANAP,Vietnam,Personal Care,Pharmacies,%Covered,2%,
2023,SEANAP,Vietnam,Personal Care,Oth.Chnls.,%Covered,1%,
2023,SEANAP,Vietnam,Personal Care,Brick & Click,%Not Covered,5%,
2023,SEANAP,Vietnam,Personal Care,Oth.Chnls.,%Not Covered,5%,
2023,SEANAP,Vietnam,Personal Care,Cash and Carry,%Not Covered,3%,
2023,SEANAP,Vietnam,Personal Care,Hou.hld /Toiletries,%Not Covered,2%,
2023,SEANAP,Vietnam,Personal Care,Oth.Groc.Str.,%Not Covered,2%,
2023,SEANAP,Vietnam,Personal Care,Pharmacies,%Not Covered,1%,
2023,SEANAP,Vietnam,Personal Care,Duty Free/Airport,%Not Covered,1%,
2023,SEANAP,Vietnam,Personal Care,Govt./Military Str.,%Not Covered,1%,
2023,SEANAP,Vietnam,Personal Care,Dairy,%Not Covered,1%,
2023,SEANAP,Vietnam,RTD and Juices,Trad. Grocery Str.,%Covered,35%,
2023,SEANAP,Vietnam,RTD and Juices,Wholesalers,%Covered,16%,
2023,SEANAP,Vietnam,RTD and Juices,Bars/Pubs/Cafes,%Covered,16%,
2023,SEANAP,Vietnam,RTD and Juices,Restaurants/Hotels,%Covered,10%,
2023,SEANAP,Vietnam,RTD and Juices,Superettes,%Covered,3%,
2023,SEANAP,Vietnam,RTD and Juices,Large Supermrkts,%Covered,2%,
2023,SEANAP,Vietnam,RTD and Juices,Hypermrkts,%Covered,1%,
2023,SEANAP,Vietnam,RTD and Juices,Other Horeca,%Covered,1%,
2023,SEANAP,Vietnam,RTD and Juices,Oth.Chnls.,%Not Covered,5%,
2023,SEANAP,Vietnam,RTD and Juices,Oth.Groc.Str.,%Not Covered,2%,
2023,SEANAP,Vietnam,RTD and Juices,Beverage Str.,%Not Covered,2%,
2023,SEANAP,Vietnam,RTD and Juices,Cash and Carry,%Not Covered,2%,
2023,SEANAP,Vietnam,RTD and Juices,Brick & Click,%Not Covered,1%,
2023,SEANAP,Vietnam,RTD and Juices,Other Horeca,%Not Covered,1%,
2023,SEANAP,Vietnam,RTD and Juices,Schools,%Not Covered,1%,
2023,SEANAP,Vietnam,RTD and Juices,Restaurants/Hotels,%Not Covered,1%,
2023,SEANAP,Vietnam,RTD and Juices,Wholesalers,%Not Covered,1%,
2023,SEANAP,Vietnam,RTD and Juices,Open Markets,%Not Covered,1%,
2023,SEANAP,Vietnam,RTD and Juices,Fast Food,%Not Covered,1%,
2023,SEANAP,Vietnam,RTD and Juices,Hospitals,%Not Covered,1%,
2023,SEANAP,Vietnam,RTD and Juices,Institutional Sales,%Not Covered,1%,
2023,SEANAP,Vietnam,Salty Snacks,Trad. Grocery Str.,%Covered,44%,
2023,SEANAP,Vietnam,Salty Snacks,Wholesalers,%Covered,13%,
2023,SEANAP,Vietnam,Salty Snacks,Large Supermrkts,%Covered,6%,
2023,SEANAP,Vietnam,Salty Snacks,Superettes,%Covered,6%,
2023,SEANAP,Vietnam,Salty Snacks,Open Markets,%Covered,5%,
2023,SEANAP,Vietnam,Salty Snacks,Hypermrkts,%Covered,1%,
2023,SEANAP,Vietnam,Salty Snacks,Small Supermrkts,%Covered,1%,
2023,SEANAP,Vietnam,Salty Snacks,Oth.Chnls.,%Covered,1%,
2023,SEANAP,Vietnam,Salty Snacks,Oth.Chnls.,%Not Covered,5%,
2023,SEANAP,Vietnam,Salty Snacks,Cash and Carry,%Not Covered,4%,
2023,SEANAP,Vietnam,Salty Snacks,Brick & Click,%Not Covered,4%,
2023,SEANAP,Vietnam,Salty Snacks,Institutional Sales,%Not Covered,3%,
2023,SEANAP,Vietnam,Salty Snacks,Wholesalers,%Not Covered,2%,
2023,SEANAP,Vietnam,Salty Snacks,Oth.Spec.Food,%Not Covered,2%,
2023,SEANAP,Vietnam,Salty Snacks,Bakeries/Pastry,%Not Covered,1%,
2023,SEANAP,Vietnam,Salty Snacks,Hospitals,%Not Covered,1%,
2023,SEANAP,Vietnam,Salty Snacks,Schools,%Not Covered,1%,
2023,SEANAP,Vietnam,Salty Snacks,Baby Str.,%Not Covered,1%,
2023,SEANAP,Vietnam,Salty Snacks,Govt./Military Str.,%Not Covered,1%,
2023,SEANAP,Vietnam,Skin Care,Trad. Grocery Str.,%Covered,33%,
2023,SEANAP,Vietnam,Skin Care,Large Supermrkts,%Covered,12%,
2023,SEANAP,Vietnam,Skin Care,Wholesalers,%Covered,12%,
2023,SEANAP,Vietnam,Skin Care,Superettes,%Covered,9%,
2023,SEANAP,Vietnam,Skin Care,Open Markets,%Covered,6%,
2023,SEANAP,Vietnam,Skin Care,Hypermrkts,%Covered,3%,
2023,SEANAP,Vietnam,Skin Care,Hou.hld /Toiletries,%Covered,3%,
2023,SEANAP,Vietnam,Skin Care,Pharmacies,%Covered,2%,
2023,SEANAP,Vietnam,Skin Care,Convenc. Str.,%Covered,1%,
2023,SEANAP,Vietnam,Skin Care,Brick & Click,%Not Covered,5%,
2023,SEANAP,Vietnam,Skin Care,Oth.Chnls.,%Not Covered,5%,
2023,SEANAP,Vietnam,Skin Care,Cash and Carry,%Not Covered,3%,
2023,SEANAP,Vietnam,Skin Care,Wholesalers,%Not Covered,2%,
2023,SEANAP,Vietnam,Skin Care,Hou.hld /Toiletries,%Not Covered,2%,
2023,SEANAP,Vietnam,Skin Care,Pharmacies,%Not Covered,1%,
2023,SEANAP,Vietnam,Skin Care,Duty Free/Airport,%Not Covered,1%,
2023,SEANAP,Vietnam,Skin Care,Govt./Military Str.,%Not Covered,1%,
2023,SEANAP,Vietnam,Skin Care,Dairy,%Not Covered,1%,
2023,SEANAP,Vietnam,Sports and Energy Drinks,Trad. Grocery Str.,%Covered,35%,
2023,SEANAP,Vietnam,Sports and Energy Drinks,Wholesalers,%Covered,16%,
2023,SEANAP,Vietnam,Sports and Energy Drinks,Bars/Pubs/Cafes,%Covered,16%,
2023,SEANAP,Vietnam,Sports and Energy Drinks,Restaurants/Hotels,%Covered,10%,
2023,SEANAP,Vietnam,Sports and Energy Drinks,Superettes,%Covered,3%,
2023,SEANAP,Vietnam,Sports and Energy Drinks,Large Supermrkts,%Covered,2%,
2023,SEANAP,Vietnam,Sports and Energy Drinks,Hypermrkts,%Covered,1%,
2023,SEANAP,Vietnam,Sports and Energy Drinks,Other Horeca,%Covered,1%,
2023,SEANAP,Vietnam,Sports and Energy Drinks,Oth.Chnls.,%Not Covered,5%,
2023,SEANAP,Vietnam,Sports and Energy Drinks,Oth.Groc.Str.,%Not Covered,2%,
2023,SEANAP,Vietnam,Sports and Energy Drinks,Beverage Str.,%Not Covered,2%,
2023,SEANAP,Vietnam,Sports and Energy Drinks,Cash and Carry,%Not Covered,2%,
2023,SEANAP,Vietnam,Sports and Energy Drinks,Brick & Click,%Not Covered,1%,
2023,SEANAP,Vietnam,Sports and Energy Drinks,Other Horeca,%Not Covered,1%,
2023,SEANAP,Vietnam,Sports and Energy Drinks,Schools,%Not Covered,1%,
2023,SEANAP,Vietnam,Sports and Energy Drinks,Restaurants/Hotels,%Not Covered,1%,
2023,SEANAP,Vietnam,Sports and Energy Drinks,Wholesalers,%Not Covered,1%,
2023,SEANAP,Vietnam,Sports and Energy Drinks,Open Markets,%Not Covered,1%,
2023,SEANAP,Vietnam,Sports and Energy Drinks,Fast Food,%Not Covered,1%,
2023,SEANAP,Vietnam,Sports and Energy Drinks,Institutional Sales,%Not Covered,1%,
2023,SEANAP,Vietnam,Sports and Energy Drinks,Hospitals,%Not Covered,1%,
2023,SEANAP,Vietnam,Sweet Biscuits,Trad. Grocery Str.,%Covered,44%,
2023,SEANAP,Vietnam,Sweet Biscuits,Wholesalers,%Covered,13%,
2023,SEANAP,Vietnam,Sweet Biscuits,Large Supermrkts,%Covered,6%,
2023,SEANAP,Vietnam,Sweet Biscuits,Superettes,%Covered,6%,
2023,SEANAP,Vietnam,Sweet Biscuits,Open Markets,%Covered,5%,
2023,SEANAP,Vietnam,Sweet Biscuits,Hypermrkts,%Covered,1%,
2023,SEANAP,Vietnam,Sweet Biscuits,Small Supermrkts,%Covered,1%,
2023,SEANAP,Vietnam,Sweet Biscuits,Oth.Chnls.,%Covered,1%,
2023,SEANAP,Vietnam,Sweet Biscuits,Oth.Chnls.,%Not Covered,5%,
2023,SEANAP,Vietnam,Sweet Biscuits,Cash and Carry,%Not Covered,4%,
2023,SEANAP,Vietnam,Sweet Biscuits,Brick & Click,%Not Covered,4%,
2023,SEANAP,Vietnam,Sweet Biscuits,Institutional Sales,%Not Covered,3%,
2023,SEANAP,Vietnam,Sweet Biscuits,Wholesalers,%Not Covered,2%,
2023,SEANAP,Vietnam,Sweet Biscuits,Oth.Spec.Food,%Not Covered,2%,
2023,SEANAP,Vietnam,Sweet Biscuits,Bakeries/Pastry,%Not Covered,1%,
2023,SEANAP,Vietnam,Sweet Biscuits,Hospitals,%Not Covered,1%,
2023,SEANAP,Vietnam,Sweet Biscuits,Schools,%Not Covered,1%,
2023,SEANAP,Vietnam,Sweet Biscuits,Baby Str.,%Not Covered,1%,
2023,SEANAP,Vietnam,Sweet Biscuits,Govt./Military Str.,%Not Covered,1%,
2023,SEANAP,Vietnam,Total FMCG,Trad. Grocery Str.,%Covered,31%,
2023,SEANAP,Vietnam,Total FMCG,Wholesalers,%Covered,15%,
2023,SEANAP,Vietnam,Total FMCG,Restaurants/Hotels,%Covered,7%,
2023,SEANAP,Vietnam,Total FMCG,Bars/Pubs/Cafes,%Covered,7%,
2023,SEANAP,Vietnam,Total FMCG,Large Supermrkts,%Covered,5%,
2023,SEANAP,Vietnam,Total FMCG,Superettes,%Covered,4%,
2023,SEANAP,Vietnam,Total FMCG,Open Markets,%Covered,3%,
2023,SEANAP,Vietnam,Total FMCG,Hou.hld /Toiletries,%Covered,2%,
2023,SEANAP,Vietnam,Total FMCG,Pharmacies,%Covered,1%,
2023,SEANAP,Vietnam,Total FMCG,Hypermrkts,%Covered,1%,
2023,SEANAP,Vietnam,Total FMCG,Baby Str.,%Covered,1%,
2023,SEANAP,Vietnam,Total FMCG,Beverage Str.,%Covered,1%,
2023,SEANAP,Vietnam,Total FMCG,Dairy,%Covered,1%,
2023,SEANAP,Vietnam,Total FMCG,Oth.Chnls.,%Covered,1%,
2023,SEANAP,Vietnam,Total FMCG,Other Horeca,%Covered,1%,
2023,SEANAP,Vietnam,Total FMCG,Oth.Chnls.,%Not Covered,6%,
2023,SEANAP,Vietnam,Total FMCG,Bars/Pubs/Cafes,%Not Covered,2%,
2023,SEANAP,Vietnam,Total FMCG,Brick & Click,%Not Covered,2%,
2023,SEANAP,Vietnam,Total FMCG,Restaurants/Hotels,%Not Covered,2%,
2023,SEANAP,Vietnam,Total FMCG,Cash and Carry,%Not Covered,2%,
2023,SEANAP,Vietnam,Total FMCG,Oth.Groc.Str.,%Not Covered,2%,
2023,SEANAP,Vietnam,Total FMCG,Wholesalers,%Not Covered,1%,
2023,SEANAP,Vietnam,Total FMCG,Disco.Night club,%Not Covered,1%,
2023,SEANAP,Vietnam,Total FMCG,Open Markets,%Not Covered,1%,
2023,SEANAP,Vietnam,Total FMCG,Liquor/Wine/Beer,%Not Covered,1%,
2023,SEANAP,Vietnam,Total FMCG,Hou.hld /Toiletries,%Not Covered,1%,
2023,SEANAP,Vietnam,Total FMCG,Hospitals,%Not Covered,1%,
2023,SEANAP,Vietnam,Water,Trad. Grocery Str.,%Covered,35%,
2023,SEANAP,Vietnam,Water,Wholesalers,%Covered,16%,
2023,SEANAP,Vietnam,Water,Bars/Pubs/Cafes,%Covered,16%,
2023,SEANAP,Vietnam,Water,Restaurants/Hotels,%Covered,10%,
2023,SEANAP,Vietnam,Water,Superettes,%Covered,3%,
2023,SEANAP,Vietnam,Water,Large Supermrkts,%Covered,2%,
2023,SEANAP,Vietnam,Water,Hypermrkts,%Covered,1%,
2023,SEANAP,Vietnam,Water,Other Horeca,%Covered,1%,
2023,SEANAP,Vietnam,Water,Oth.Chnls.,%Not Covered,5%,
2023,SEANAP,Vietnam,Water,Oth.Groc.Str.,%Not Covered,2%,
2023,SEANAP,Vietnam,Water,Beverage Str.,%Not Covered,2%,
2023,SEANAP,Vietnam,Water,Cash and Carry,%Not Covered,2%,
2023,SEANAP,Vietnam,Water,Brick & Click,%Not Covered,1%,
2023,SEANAP,Vietnam,Water,Other Horeca,%Not Covered,1%,
2023,SEANAP,Vietnam,Water,Schools,%Not Covered,1%,
2023,SEANAP,Vietnam,Water,Restaurants/Hotels,%Not Covered,1%,
2023,SEANAP,Vietnam,Water,Wholesalers,%Not Covered,1%,
2023,SEANAP,Vietnam,Water,Open Markets,%Not Covered,1%,
2023,SEANAP,Vietnam,Water,Fast Food,%Not Covered,1%,
2023,SEANAP,Vietnam,Water,Institutional Sales,%Not Covered,1%,
2023,SEANAP,Vietnam,Water,Hospitals,%Not Covered,1%,
2023,MEANAP,Jordan,Baby Food,Pharmacies,%Covered,85%,
2023,MEANAP,Jordan,Baby Food,Hypermrkts,%Covered,5%,
2023,MEANAP,Jordan,Baby Food,Large Food Str.,%Covered,2%,
2023,MEANAP,Jordan,Baby Food,Oth.Groc.Str.,%Covered,2%,
2023,MEANAP,Jordan,Baby Food,Wholesalers,%Not Covered,5%,
2023,MEANAP,Jordan,Baby Food,Gas Stations,%Not Covered,1%,
2023,MEANAP,Jordan,Baby Food,Hospitals,%Not Covered,1%,
2023,MEANAP,Jordan,Batteries,Large Food Str.,%Covered,36%,
2023,MEANAP,Jordan,Batteries,Hypermrkts,%Covered,26%,
2023,MEANAP,Jordan,Batteries,Small Food Str.,%Covered,13%,
2023,MEANAP,Jordan,Batteries,Oth.Groc.Str.,%Covered,8%,
2023,MEANAP,Jordan,Batteries,Wholesalers,%Not Covered,9%,
2023,MEANAP,Jordan,Batteries,Pharmacies,%Not Covered,5%,
2023,MEANAP,Jordan,Batteries,Hou.hld /Toiletries,%Not Covered,1%,
2023,MEANAP,Jordan,Batteries,Oth.Chnls.,%Not Covered,1%,
2023,MEANAP,Jordan,Batteries,Kiosks,%Not Covered,1%,
2023,MEANAP,Jordan,Batteries,Perfumeries,%Not Covered,1%,
2023,MEANAP,Jordan,Candies and Chewing Gums,Large Food Str.,%Covered,43%,
2023,MEANAP,Jordan,Candies and Chewing Gums,Hypermrkts,%Covered,18%,
2023,MEANAP,Jordan,Candies and Chewing Gums,Small Food Str.,%Covered,14%,
2023,MEANAP,Jordan,Candies and Chewing Gums,On Premise,%Covered,10%,
2023,MEANAP,Jordan,Candies and Chewing Gums,Other Horeca,%Covered,1%,
2023,MEANAP,Jordan,Candies and Chewing Gums,Wholesalers,%Not Covered,5%,
2023,MEANAP,Jordan,Candies and Chewing Gums,Pharmacies,%Not Covered,2%,
2023,MEANAP,Jordan,Candies and Chewing Gums,Oth.Spec.Food,%Not Covered,1%,
2023,MEANAP,Jordan,Candies and Chewing Gums,Oth.Chnls.,%Not Covered,1%,
2023,MEANAP,Jordan,Candies and Chewing Gums,Schools,%Not Covered,1%,
2023,MEANAP,Jordan,Candies and Chewing Gums,Duty Free/Airport,%Not Covered,1%,
2023,MEANAP,Jordan,Candies and Chewing Gums,Kiosks,%Not Covered,1%,
2023,MEANAP,Jordan,Candies and Chewing Gums,Gas Stations,%Not Covered,1%,
2023,MEANAP,Jordan,Candies and Chewing Gums,Other Horeca,%Not Covered,1%,
2023,MEANAP,Jordan,Carbonated Soft Drinks,Large Food Str.,%Covered,47%,
2023,MEANAP,Jordan,Carbonated Soft Drinks,Small Food Str.,%Covered,18%,
2023,MEANAP,Jordan,Carbonated Soft Drinks,On Premise,%Covered,10%,
2023,MEANAP,Jordan,Carbonated Soft Drinks,Hypermrkts,%Covered,10%,
2023,MEANAP,Jordan,Carbonated Soft Drinks,Fast Food,%Covered,4%,
2023,MEANAP,Jordan,Carbonated Soft Drinks,Oth.Groc.Str.,%Covered,2%,
2023,MEANAP,Jordan,Carbonated Soft Drinks,Restaurants/Hotels,%Covered,1%,
2023,MEANAP,Jordan,Carbonated Soft Drinks,Other Horeca,%Covered,1%,
2023,MEANAP,Jordan,Carbonated Soft Drinks,Wholesalers,%Not Covered,4%,
2023,MEANAP,Jordan,Carbonated Soft Drinks,Oth.Chnls.,%Not Covered,1%,
2023,MEANAP,Jordan,Carbonated Soft Drinks,Restaurants/Hotels,%Not Covered,1%,
2023,MEANAP,Jordan,Carbonated Soft Drinks,Oth.Gen.Str.,%Not Covered,1%,
2023,MEANAP,Jordan,Carbonated Soft Drinks,Gas Stations,%Not Covered,1%,
2023,MEANAP,Jordan,Carbonated Soft Drinks,Kiosks,%Not Covered,1%,
2023,MEANAP,Jordan,Carbonated Soft Drinks,Open Markets,%Not Covered,1%,
2023,MEANAP,Jordan,Carbonated Soft Drinks,Fast Food,%Not Covered,1%,
2023,MEANAP,Jordan,Chocolates and Confectionery,Large Food Str.,%Covered,39%,
2023,MEANAP,Jordan,Chocolates and Confectionery,Hypermrkts,%Covered,18%,
2023,MEANAP,Jordan,Chocolates and Confectionery,Small Food Str.,%Covered,10%,
2023,MEANAP,Jordan,Chocolates and Confectionery,On Premise,%Covered,7%,
2023,MEANAP,Jordan,Chocolates and Confectionery,Oth.Groc.Str.,%Covered,1%,
2023,MEANAP,Jordan,Chocolates and Confectionery,Oth.Chnls.,%Covered,1%,
2023,MEANAP,Jordan,Chocolates and Confectionery,Other Horeca,%Not Covered,7%,
2023,MEANAP,Jordan,Chocolates and Confectionery,Wholesalers,%Not Covered,7%,
2023,MEANAP,Jordan,Chocolates and Confectionery,Kiosks,%Not Covered,4%,
2023,MEANAP,Jordan,Chocolates and Confectionery,Gas Stations,%Not Covered,3%,
2023,MEANAP,Jordan,Chocolates and Confectionery,Oth.Spec.Food,%Not Covered,2%,
2023,MEANAP,Jordan,Chocolates and Confectionery,Duty Free/Airport,%Not Covered,1%,
2023,MEANAP,Jordan,Cigarettes,Large Food Str.,%Covered,48%,
2023,MEANAP,Jordan,Cigarettes,On Premise,%Covered,34%,
2023,MEANAP,Jordan,Cigarettes,Tobacco,%Covered,6%,
2023,MEANAP,Jordan,Cigarettes,Hypermrkts,%Covered,5%,
2023,MEANAP,Jordan,Cigarettes,Other Horeca,%Covered,1%,
2023,MEANAP,Jordan,Cigarettes,Wholesalers,%Not Covered,3%,
2023,MEANAP,Jordan,Cigarettes,Kiosks,%Not Covered,1%,
2023,MEANAP,Jordan,Cigarettes,Duty Free/Airport,%Not Covered,1%,
2023,MEANAP,Jordan,Cigarettes,Gas Stations,%Not Covered,1%,
2023,MEANAP,Jordan,Cosmetics and Fragrances,Hypermrkts,%Covered,35%,
2023,MEANAP,Jordan,Cosmetics and Fragrances,Large Food Str.,%Covered,18%,
2023,MEANAP,Jordan,Cosmetics and Fragrances,Pharmacies,%Covered,15%,
2023,MEANAP,Jordan,Cosmetics and Fragrances,Oth.Groc.Str.,%Covered,11%,
2023,MEANAP,Jordan,Cosmetics and Fragrances,Small Food Str.,%Covered,1%,
2023,MEANAP,Jordan,Cosmetics and Fragrances,Perfumeries,%Not Covered,9%,
2023,MEANAP,Jordan,Cosmetics and Fragrances,Hou.hld /Toiletries,%Not Covered,6%,
2023,MEANAP,Jordan,Cosmetics and Fragrances,Wholesalers,%Not Covered,3%,
2023,MEANAP,Jordan,Cosmetics and Fragrances,Hospitals,%Not Covered,2%,
2023,MEANAP,Jordan,Dairy Products,Large Food Str.,%Covered,46%,
2023,MEANAP,Jordan,Dairy Products,Hypermrkts,%Covered,17%,
2023,MEANAP,Jordan,Dairy Products,Small Food Str.,%Covered,12%,
2023,MEANAP,Jordan,Dairy Products,Oth.Groc.Str.,%Covered,9%,
2023,MEANAP,Jordan,Dairy Products,Restaurants/Hotels,%Covered,1%,
2023,MEANAP,Jordan,Dairy Products,Fast Food,%Covered,1%,
2023,MEANAP,Jordan,Dairy Products,Other Horeca,%Covered,1%,
2023,MEANAP,Jordan,Dairy Products,Wholesalers,%Not Covered,7%,
2023,MEANAP,Jordan,Dairy Products,Oth.Spec.Food,%Not Covered,3%,
2023,MEANAP,Jordan,Dairy Products,Schools,%Not Covered,1%,
2023,MEANAP,Jordan,Dairy Products,Hospitals,%Not Covered,1%,
2023,MEANAP,Jordan,Dairy Products,Gas Stations,%Not Covered,1%,
2023,MEANAP,Jordan,Dairy Products,On Premise,%Not Covered,1%,
2023,MEANAP,Jordan,Diapers and Wipes,Large Food Str.,%Covered,30%,
2023,MEANAP,Jordan,Diapers and Wipes,Hypermrkts,%Covered,23%,
2023,MEANAP,Jordan,Diapers and Wipes,Pharmacies,%Covered,14%,
2023,MEANAP,Jordan,Diapers and Wipes,Oth.Groc.Str.,%Covered,9%,
2023,MEANAP,Jordan,Diapers and Wipes,Small Food Str.,%Covered,7%,
2023,MEANAP,Jordan,Diapers and Wipes,Hou.hld /Toiletries,%Not Covered,12%,
2023,MEANAP,Jordan,Diapers and Wipes,Wholesalers,%Not Covered,5%,
2023,MEANAP,Jordan,Food - Shelf Stable,Large Food Str.,%Covered,41%,
2023,MEANAP,Jordan,Food - Shelf Stable,Hypermrkts,%Covered,31%,
2023,MEANAP,Jordan,Food - Shelf Stable,Small Food Str.,%Covered,8%,
2023,MEANAP,Jordan,Food - Shelf Stable,Oth.Groc.Str.,%Covered,6%,
2023,MEANAP,Jordan,Food - Shelf Stable,Oth.Chnls.,%Covered,1%,
2023,MEANAP,Jordan,Food - Shelf Stable,Restaurants/Hotels,%Not Covered,5%,
2023,MEANAP,Jordan,Food - Shelf Stable,Wholesalers,%Not Covered,5%,
2023,MEANAP,Jordan,Food - Shelf Stable,Hospitals,%Not Covered,1%,
2023,MEANAP,Jordan,Food - Shelf Stable,Schools,%Not Covered,1%,
2023,MEANAP,Jordan,Food - Shelf Stable,Gas Stations,%Not Covered,1%,
2023,MEANAP,Jordan,Food - Shelf Stable,Oth.Spec.Food,%Not Covered,1%,
2023,MEANAP,Jordan,Frozen Food,Hypermrkts,%Covered,46%,
2023,MEANAP,Jordan,Frozen Food,Large Food Str.,%Covered,28%,
2023,MEANAP,Jordan,Frozen Food,Oth.Groc.Str.,%Covered,6%,
2023,MEANAP,Jordan,Frozen Food,Small Food Str.,%Covered,4%,
2023,MEANAP,Jordan,Frozen Food,Oth.Chnls.,%Covered,1%,
2023,MEANAP,Jordan,Frozen Food,Other Horeca,%Not Covered,6%,
2023,MEANAP,Jordan,Frozen Food,On Premise,%Not Covered,6%,
2023,MEANAP,Jordan,Frozen Food,Wholesalers,%Not Covered,4%,
2023,MEANAP,Jordan,Hair Care,Oth.Groc.Str.,%Covered,30%,
2023,MEANAP,Jordan,Hair Care,Hypermrkts,%Covered,25%,
2023,MEANAP,Jordan,Hair Care,Large Food Str.,%Covered,20%,
2023,MEANAP,Jordan,Hair Care,Pharmacies,%Covered,6%,
2023,MEANAP,Jordan,Hair Care,Small Food Str.,%Covered,5%,
2023,MEANAP,Jordan,Hair Care,Hou.hld /Toiletries,%Not Covered,5%,
2023,MEANAP,Jordan,Hair Care,Perfumeries,%Not Covered,5%,
2023,MEANAP,Jordan,Hair Care,Wholesalers,%Not Covered,3%,
2023,MEANAP,Jordan,Hair Care,Other Drugstr.,%Not Covered,1%,
2023,MEANAP,Jordan,Hot Drinks,Large Food Str.,%Covered,28%,
2023,MEANAP,Jordan,Hot Drinks,Hypermrkts,%Covered,26%,
2023,MEANAP,Jordan,Hot Drinks,On Premise,%Covered,13%,
2023,MEANAP,Jordan,Hot Drinks,Oth.Groc.Str.,%Covered,12%,
2023,MEANAP,Jordan,Hot Drinks,Small Food Str.,%Covered,7%,
2023,MEANAP,Jordan,Hot Drinks,Other Horeca,%Covered,4%,
2023,MEANAP,Jordan,Hot Drinks,Fast Food,%Covered,1%,
2023,MEANAP,Jordan,Hot Drinks,Oth.Chnls.,%Not Covered,3%,
2023,MEANAP,Jordan,Hot Drinks,Wholesalers,%Not Covered,3%,
2023,MEANAP,Jordan,Hot Drinks,Other Horeca,%Not Covered,2%,
2023,MEANAP,Jordan,Hot Drinks,Restaurants/Hotels,%Not Covered,1%,
2023,MEANAP,Jordan,Household Care,Hypermrkts,%Covered,30%,
2023,MEANAP,Jordan,Household Care,Oth.Groc.Str.,%Covered,23%,
2023,MEANAP,Jordan,Household Care,Large Food Str.,%Covered,21%,
2023,MEANAP,Jordan,Household Care,Small Food Str.,%Covered,5%,
2023,MEANAP,Jordan,Household Care,Hou.hld /Toiletries,%Not Covered,15%,
2023,MEANAP,Jordan,Household Care,Wholesalers,%Not Covered,3%,
2023,MEANAP,Jordan,Household Care,Pharmacies,%Not Covered,1%,
2023,MEANAP,Jordan,Household Care,Perfumeries,%Not Covered,1%,
2023,MEANAP,Jordan,Laundry Products,Large Food Str.,%Covered,28%,
2023,MEANAP,Jordan,Laundry Products,Hypermrkts,%Covered,27%,
2023,MEANAP,Jordan,Laundry Products,Oth.Groc.Str.,%Covered,21%,
2023,MEANAP,Jordan,Laundry Products,Small Food Str.,%Covered,10%,
2023,MEANAP,Jordan,Laundry Products,Hou.hld /Toiletries,%Not Covered,10%,
2023,MEANAP,Jordan,Laundry Products,Wholesalers,%Not Covered,5%,
2023,MEANAP,Jordan,Oral Care,Pharmacies,%Covered,29%,
2023,MEANAP,Jordan,Oral Care,Hypermrkts,%Covered,26%,
2023,MEANAP,Jordan,Oral Care,Oth.Groc.Str.,%Covered,18%,
2023,MEANAP,Jordan,Oral Care,Large Food Str.,%Covered,12%,
2023,MEANAP,Jordan,Oral Care,Small Food Str.,%Covered,2%,
2023,MEANAP,Jordan,Oral Care,Hou.hld /Toiletries,%Not Covered,8%,
2023,MEANAP,Jordan,Oral Care,Wholesalers,%Not Covered,4%,
2023,MEANAP,Jordan,Oral Care,Hospitals,%Not Covered,1%,
2023,MEANAP,Jordan,Oral Care,Perfumeries,%Not Covered,1%,
2023,MEANAP,Jordan,Paper Products,Hypermrkts,%Covered,29%,
2023,MEANAP,Jordan,Paper Products,Large Food Str.,%Covered,25%,
2023,MEANAP,Jordan,Paper Products,Oth.Groc.Str.,%Covered,19%,
2023,MEANAP,Jordan,Paper Products,Small Food Str.,%Covered,7%,
